unique_id,topping_class,category,topping,pretty_name,filename_paste,on_disk,sized_well,rotation,inches,inch_variance,min_per,max_per,variant rarity,topping rarity,scatters,serving_size,mass,calories,potassium,vitamin_c,magnesium,vitamin_b5,vitamin_d,vitamin_b7,height,moisture,cholesterol,vitamin_a,dietary_fiber,vitamin_b6,sugar,protein,iron,complex_carb,selenium,vitamin_k,vitamin_b12,calories_from_fat,vitamin_e,zinc,saturated_fat,iodine,trans_fat,sodium,monosaturated_fat,calcium,riboflavin,thiamin,folate,added_sugar,chromium,manganese,mark_end
3194,variant,cheese,gruyere,variant,3194-cheese-gruyere,Y,Y,360,15,0,1,1,uncommon,,,1.0,323.7,0.0,0.0,1.0,5.0,2.8,1.0,3.0,0.0,0.0,27.9,10.0,13.0,60.0,37.0,0.1,22.2,3.2,3.0,50.0,17.7,4.3,6.9,5.8,6.4,0.0,8.9,13.0,10.0,11.5,0.0,0.0,0.0,41.5,46.0,12.9,.
3200,variant,cheese,no-cheese,variant,3200-cheese-no-cheese,Y,Y,360,0,0,1,1,uncommon,epic,,1.0,323.7,0.0,0.0,1.0,5.0,2.8,1.0,3.0,0.0,0.0,27.9,10.0,13.0,60.0,37.0,0.1,22.2,3.2,3.0,50.0,17.7,4.3,6.9,5.8,6.4,0.0,8.9,13.0,10.0,11.5,0.0,0.0,0.0,41.5,46.0,12.9,.
4000,Meat,topping-meat,pepperoni,Pepperoni,4000-topping-meat-pepperoni,Y,Y,360,1.9,0.25,16,26,common,common,,1.0,830.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.9,27.8,38.0,21.9,94.6,50.0,34.3,63.7,79.8,73.7,27.5,0.0,84.6,44.6,80.5,55.5,0.0,0.0,0.0,87.5,39.6,11.7,.
4001,variant,topping-meat,pepperoni,variant,4001-topping-meat-pepperoni,Y,Y,360,1.9,0.25,16,26,common,,,1.0,707.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,22.5,20.4,79.6,24.3,50.0,3.7,82.5,87.5,39.6,11.7,0.0,82.5,78.4,69.4,3.5,0.0,0.0,0.0,73.5,85.9,91.6,.
4002,variant,topping-meat,pepperoni,variant,4002-topping-meat-pepperoni,Y,Y,360,1.9,0.25,16,26,common,,,1.0,900.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.1,99.2,67.8,44.7,11.4,50.0,55.2,45.8,73.5,85.9,91.6,0.0,45.8,49.0,84.6,44.5,0.0,0.0,0.0,39.5,69.3,27.7,.
4003,variant,topping-meat,pepperoni,variant,4003-topping-meat-pepperoni,Y,Y,360,1.9,0.25,16,26,common,,,1.0,764.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.3,86.0,37.0,98.1,61.3,50.0,17.2,25.9,39.5,69.3,27.7,0.0,25.9,3.7,82.5,87.5,0.0,0.0,0.0,59.8,42.1,74.6,.
4004,variant,topping-meat,pepperoni,variant,4004-topping-meat-pepperoni,Y,Y,360,1.9,0.25,16,26,common,,,1.0,929.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.5,23.9,80.8,54.3,84.1,50.0,46.0,93.3,59.8,42.1,74.6,0.0,93.3,55.2,45.8,73.5,0.0,0.0,0.0,99.7,68.5,78.0,.
4005,variant,topping-meat,pepperoni,variant,4005-topping-meat-pepperoni,Y,Y,360,1.9,0.25,16,26,common,,,1.0,692.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.1,7.3,55.1,75.6,16.8,50.0,56.0,25.3,99.7,68.5,78.0,0.0,25.3,17.2,25.9,39.5,0.0,0.0,0.0,53.9,48.0,25.3,.
4006,variant,topping-meat,pepperoni,variant,4006-topping-meat-pepperoni,Y,Y,360,1.9,0.25,16,26,common,,,1.0,794.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.7,28.4,9.3,39.0,44.2,50.0,61.4,91.8,53.9,48.0,25.3,0.0,91.8,46.0,93.3,59.8,0.0,0.0,0.0,93.7,94.5,64.7,.
4010,Meat,topping-meat,salami,Salami,4010-topping-meat-salami,Y,Y,360,4,0.3,14,22,common,uncommon,,1.0,594.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,4.1,22.1,29.9,36.8,50.0,9.1,14.0,41.6,46.1,18.2,0.0,89.7,56.0,25.3,99.7,0.0,0.0,0.0,1.0,20.6,10.4,.
4011,variant,topping-meat,salami,variant,4011-topping-meat-salami,Y,N,360,4,0.5,14,22,uncommon,,,1.0,940.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.4,82.2,71.2,85.9,19.4,50.0,90.4,84.5,23.4,88.0,13.6,0.0,72.6,61.4,91.8,53.9,0.0,0.0,0.0,37.6,59.9,89.4,.
4012,variant,topping-meat,salami,variant,4012-topping-meat-salami,Y,Y,360,4,0.3,14,22,rare,,,1.0,825.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.8,69.4,28.7,27.1,98.6,50.0,44.6,80.5,55.5,26.7,14.2,0.0,31.4,62.2,89.7,93.7,0.0,0.0,0.0,82.2,72.6,88.2,.
4020,Meat,topping-meat,turkeysausage,Turkey Sausage,4020-topping-meat-turkeysausage,Y,Y,360,5,0.65,6,10,common,uncommon,,1.0,325.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.4,44.0,95.8,7.0,7.0,50.0,7.0,7.0,7.0,7.0,7.0,0.0,10.0,7.0,7.0,7.0,0.0,0.0,0.0,3.0,5.0,3.0,.
4021,variant,topping-meat,turkeysausage,variant,4021-topping-meat-turkeysausage,Y,Y,360,5,0.65,6,10,rare,,,1.0,328.4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,54.5,89.9,7.0,7.0,50.0,7.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,1.0,4.0,6.0,.
4030,Meat,topping-meat,spam,Spam,4030-topping-meat-spam,Y,Y,360,4,0.25,8,12,common,uncommon,,1.0,796.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,70.6,19.3,84.8,48.5,50.0,3.7,82.5,87.5,39.6,11.7,0.0,51.7,44.9,67.9,82.2,0.0,0.0,0.0,89.0,99.6,78.7,.
4031,variant,topping-meat,spam,variant,4031-topping-meat-spam,Y,Y,360,4,0.25,8,12,common,,,1.0,805.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.3,61.0,70.7,77.1,42.9,50.0,55.2,45.8,73.5,85.9,91.6,0.0,17.0,16.3,28.7,37.5,0.0,0.0,0.0,15.3,81.5,25.2,.
4032,variant,topping-meat,spam,variant,4032-topping-meat-spam,Y,Y,360,4,0.25,8,12,common,,,1.0,714.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.5,58.3,74.6,20.4,57.6,50.0,17.2,25.9,39.5,69.3,27.7,0.0,53.3,99.1,51.7,17.5,0.0,0.0,0.0,41.4,98.5,25.7,.
4033,variant,topping-meat,spam,variant,4033-topping-meat-spam,Y,Y,360,4,0.25,8,12,common,,,1.0,910.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.8,85.4,17.9,85.3,85.3,50.0,46.0,93.3,59.8,42.1,74.6,0.0,88.2,23.4,17.0,89.0,0.0,0.0,0.0,9.0,38.1,80.2,.
4034,variant,topping-meat,spam,variant,4034-topping-meat-spam,Y,Y,360,4,0.25,8,12,common,,,1.0,839.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.1,74.8,46.7,54.0,44.7,50.0,56.0,25.3,99.7,68.5,78.0,0.0,60.6,61.5,53.3,15.3,0.0,0.0,0.0,79.8,73.7,27.5,.
4035,variant,topping-meat,spam,variant,4035-topping-meat-spam,Y,Y,360,4,0.25,8,12,uncommon,,,1.0,888.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.3,51.5,7.5,83.1,83.7,50.0,61.4,91.8,53.9,48.0,25.3,0.0,63.7,87.7,88.2,41.4,0.0,0.0,0.0,82.2,0.3,10.3,.
4036,variant,topping-meat,spam,variant,4036-topping-meat-spam,Y,Y,360,4,0.25,8,12,rare,,,1.0,861.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.8,28.3,19.2,75.1,53.5,50.0,62.2,89.7,93.7,94.5,64.7,0.0,33.5,75.7,60.6,9.0,0.0,0.0,0.0,21.4,20.0,34.2,.
4037,variant,topping-meat,spam,variant,4037-topping-meat-spam,Y,Y,360,4,0.25,8,12,rare,,,1.0,790.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.2,68.3,68.7,13.1,93.6,50.0,71.8,72.6,1.0,20.6,10.4,0.0,90.2,34.3,63.7,79.8,0.0,0.0,0.0,59.0,30.5,24.9,.
4038,variant,topping-meat,spam,variant,4038-topping-meat-spam,Y,Y,360,6,0.25,8,12,epic,,,1.0,657.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.9,57.9,3.2,30.3,64.1,50.0,7.2,31.4,37.6,59.9,89.4,0.0,9.2,49.5,33.5,82.2,0.0,0.0,0.0,25.0,72.8,98.1,.
4040,Meat,topping-meat,ham,Ham,4040-topping-meat-ham,Y,Y,15,3.5,0.25,1,6,uncommon,common,,1.0,934.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.8,81.1,66.4,86.4,9.8,50.0,44.9,67.9,82.2,72.6,88.2,0.0,74.0,47.1,90.2,21.4,0.0,0.0,0.0,6.6,18.0,72.8,.
4050,Meat,topping-meat,duck,Duck,4050-topping-meat-duck,Y,Y,360,4.75,0.25,2,5,common,rare,,1.0,647.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,57.0,58.1,68.9,23.0,50.0,16.3,28.7,37.5,50.5,2.8,0.0,88.8,47.0,9.2,59.0,0.0,0.0,0.0,73.6,28.4,59.2,.
4051,variant,topping-meat,duck,variant,4051-topping-meat-duck,Y,Y,360,4.75,0.25,2,5,common,,,1.0,630.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,16.2,40.9,4.8,18.9,50.0,3.7,82.5,87.5,39.6,11.7,0.0,82.5,87.5,39.6,11.7,0.0,0.0,0.0,39.6,11.7,11.7,.
4060,Meat,topping-meat,turkey,Turkey,4060-topping-meat-turkey,Y,Y,360,6.5,0.25,1,3,common,rare,,1.0,936.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.9,4.6,99.7,46.5,35.2,50.0,55.2,45.8,73.5,85.9,91.6,0.0,45.8,73.5,85.9,91.6,0.0,0.0,0.0,85.9,91.6,91.6,.
4061,variant,topping-meat,turkey,variant,4061-topping-meat-turkey,Y,Y,360,6.5,0.25,1,3,uncommon,,,1.0,683.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.7,65.0,36.2,83.2,54.8,50.0,17.2,25.9,39.5,69.3,27.7,0.0,25.9,39.5,69.3,27.7,0.0,0.0,0.0,69.3,27.7,27.7,.
4062,variant,topping-meat,turkey,variant,4062-topping-meat-turkey,Y,Y,360,6.5,0.25,1,3,uncommon,,,1.0,877.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.6,40.1,73.9,46.8,28.5,50.0,46.0,93.3,59.8,42.1,74.6,0.0,93.3,59.8,42.1,74.6,0.0,0.0,0.0,42.1,74.6,74.6,.
4063,variant,topping-meat,turkey,variant,4063-topping-meat-turkey,Y,Y,360,6.5,0.25,1,3,uncommon,,,1.0,840.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.9,40.4,29.0,40.2,28.7,50.0,56.0,25.3,99.7,68.5,78.0,0.0,25.3,99.7,68.5,78.0,0.0,0.0,0.0,68.5,78.0,78.0,.
4064,variant,topping-meat,turkey,variant,4064-topping-meat-turkey,Y,Y,360,6.5,0.25,1,3,uncommon,,,1.0,876.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.4,97.8,98.4,49.7,29.3,50.0,61.4,91.8,53.9,48.0,25.3,0.0,91.8,53.9,48.0,25.3,0.0,0.0,0.0,48.0,25.3,25.3,.
4065,variant,topping-meat,turkey,variant,4065-topping-meat-turkey,Y,Y,360,6.5,0.25,1,3,uncommon,,,1.0,1112.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.8,84.8,69.6,76.2,31.4,50.0,62.2,89.7,93.7,94.5,64.7,0.0,89.7,93.7,94.5,64.7,0.0,0.0,0.0,94.5,64.7,64.7,.
4066,variant,topping-meat,turkey,variant,4066-topping-meat-turkey,Y,Y,360,6.5,0.25,1,3,rare,,,1.0,581.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.3,10.7,42.8,46.9,98.3,50.0,71.8,72.6,1.0,20.6,10.4,0.0,72.6,1.0,20.6,10.4,0.0,0.0,0.0,20.6,10.4,10.4,.
4070,Meat,topping-meat,prosciutto,Prosciutto,4070-topping-meat-prosciutto,Y,Y,360,4,0.25,6,16,common,uncommon,,1.0,798.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,93.9,99.0,10.7,49.0,50.0,7.2,31.4,37.6,59.9,89.4,0.0,31.4,37.6,59.9,89.4,0.0,0.0,0.0,59.9,89.4,89.4,.
4071,variant,topping-meat,prosciutto,variant,4071-topping-meat-prosciutto,Y,Y,360,4,0.25,6,16,common,,,1.0,1138.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,97.7,99.2,76.3,96.7,50.0,44.9,67.9,82.2,72.6,88.2,0.0,67.9,82.2,72.6,88.2,0.0,0.0,0.0,72.6,88.2,88.2,.
4072,variant,topping-meat,prosciutto,variant,4072-topping-meat-prosciutto,Y,Y,360,4,0.25,6,16,uncommon,,,1.0,646.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.1,62.1,35.7,96.4,94.7,50.0,16.3,28.7,37.5,50.5,2.8,0.0,28.7,37.5,50.5,2.8,0.0,0.0,0.0,50.5,2.8,2.8,.
4080,Meat,topping-meat,butterchicken,Butter Chicken,4080-topping-meat-butterchicken,Y,Y,360,4.5,0.45,6,8,common,rare,,1.0,797.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.4,89.0,84.4,61.0,31.6,50.0,99.1,51.7,17.5,55.2,41.0,0.0,51.7,17.5,55.2,41.0,0.0,0.0,0.0,41.6,46.1,18.2,.
4081,variant,topping-meat,butterchicken,variant,4081-topping-meat-butterchicken,Y,Y,360,4.5,0.45,6,8,common,,,1.0,872.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.9,93.5,78.8,97.3,72.7,50.0,23.4,17.0,89.0,99.6,78.7,0.0,14.0,41.6,46.1,18.2,0.0,0.0,0.0,23.4,88.0,13.6,.
4082,variant,topping-meat,butterchicken,variant,4082-topping-meat-butterchicken,Y,Y,360,4.5,0.45,6,8,common,,,1.0,818.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.4,92.6,93.4,66.1,17.2,50.0,61.5,53.3,15.3,81.5,25.2,0.0,84.5,23.4,88.0,13.6,0.0,0.0,0.0,55.5,26.7,14.2,.
4090,Meat,topping-meat,beef,Ground Beef,4090-topping-meat-beef,Y,Y,360,1.25,0.1,40,60,common,uncommon,,1.0,677.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.8,68.8,8.4,8.8,2.6,50.0,87.7,88.2,41.4,98.5,25.7,0.0,80.5,9.1,14.0,41.6,0.0,0.0,0.0,3.5,5.1,96.1,.
4091,variant,topping-meat,beef,variant,4091-topping-meat-beef,Y,Y,360,2.5,0.1,40,60,common,,,1.0,745.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.8,14.3,72.8,3.0,21.4,50.0,75.7,60.6,9.0,38.1,80.2,0.0,69.4,90.4,84.5,23.4,0.0,0.0,0.0,44.5,16.8,69.6,.
4092,variant,topping-meat,beef,variant,4092-topping-meat-beef,Y,Y,360,2.5,0.1,40,60,uncommon,,,1.0,880.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,13.8,50.4,85.6,84.9,50.0,34.3,63.7,79.8,73.7,27.5,0.0,84.6,44.6,80.5,55.5,0.0,0.0,0.0,87.5,39.6,11.7,.
4093,variant,topping-meat,beef,variant,4093-topping-meat-beef,Y,Y,360,2.5,0.1,40,60,uncommon,,,1.0,716.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.9,70.3,13.0,65.1,6.0,50.0,3.7,82.5,87.5,39.6,11.7,0.0,82.5,78.4,69.4,3.5,0.0,0.0,0.0,73.5,85.9,91.6,.
4094,variant,topping-meat,beef,variant,4094-topping-meat-beef,Y,Y,360,2.5,0.1,40,60,rare,,,1.0,901.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.4,92.5,8.2,36.7,86.2,50.0,55.2,45.8,73.5,85.9,91.6,0.0,45.8,49.0,84.6,44.5,0.0,0.0,0.0,39.5,69.3,27.7,.
4095,variant,topping-meat,beef,variant,4095-topping-meat-beef,Y,Y,360,2.5,0.1,40,60,rare,,,1.0,677.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.8,47.4,22.3,77.5,49.4,50.0,17.2,25.9,39.5,69.3,27.7,0.0,25.9,3.7,82.5,87.5,0.0,0.0,0.0,59.8,42.1,74.6,.
4100,Meat,topping-meat,chickentikka,Chicken Tikka,4100-topping-meat-chickentikka,Y,U,25,4,0.3,10,12,common,uncommon,,1.0,978.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.3,95.9,27.2,73.5,96.3,50.0,46.0,93.3,59.8,42.1,74.6,0.0,93.3,55.2,45.8,73.5,0.0,0.0,0.0,99.7,68.5,78.0,.
4101,variant,topping-meat,chickentikka,variant,4101-topping-meat-chickentikka,Y,U,25,4,0.3,10,12,common,,,1.0,679.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.8,14.0,90.2,1.3,36.4,50.0,56.0,25.3,99.7,68.5,78.0,0.0,25.3,17.2,25.9,39.5,0.0,0.0,0.0,53.9,48.0,25.3,.
4102,variant,topping-meat,chickentikka,variant,4102-topping-meat-chickentikka,Y,U,25,4,0.3,10,12,uncommon,,,1.0,905.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.8,40.7,97.2,64.1,29.2,50.0,61.4,91.8,53.9,48.0,25.3,0.0,91.8,46.0,93.3,59.8,0.0,0.0,0.0,93.7,94.5,64.7,.
4103,variant,topping-meat,chickentikka,variant,4103-topping-meat-chickentikka,Y,U,25,4,0.3,10,12,uncommon,,,1.0,686.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.6,59.2,96.0,0.9,27.6,50.0,9.1,14.0,41.6,46.1,18.2,0.0,89.7,56.0,25.3,99.7,0.0,0.0,0.0,1.0,20.6,10.4,.
4104,variant,topping-meat,chickentikka,variant,4104-topping-meat-chickentikka,Y,U,25,4,0.3,10,12,uncommon,,,1.0,880.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.8,24.2,99.0,37.1,38.4,50.0,90.4,84.5,23.4,88.0,13.6,0.0,72.6,61.4,91.8,53.9,0.0,0.0,0.0,37.6,59.9,89.4,.
4110,Meat,topping-meat,chorizo,Chorizo,4110-topping-meat-chorizo,Y,U,360,4,0.25,7,9,common,uncommon,,1.0,849.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.8,61.4,54.2,42.7,90.0,50.0,44.6,80.5,55.5,26.7,14.2,0.0,31.4,62.2,89.7,93.7,0.0,0.0,0.0,82.2,72.6,88.2,.
4111,variant,topping-meat,chorizo,variant,4111-topping-meat-chorizo,Y,U,360,4,0.25,7,9,uncommon,,,1.0,690.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.5,40.0,64.5,7.7,10.0,50.0,78.4,69.4,3.5,5.1,96.1,0.0,67.9,71.8,72.6,1.0,0.0,0.0,0.0,37.5,50.5,2.8,.
4112,variant,topping-meat,chorizo,variant,4112-topping-meat-chorizo,Y,U,360,4,0.25,7,9,rare,,,1.0,653.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.9,86.1,1.0,29.0,65.4,50.0,49.0,84.6,44.5,16.8,69.6,0.0,28.7,7.2,31.4,37.6,0.0,0.0,0.0,17.5,55.2,41.0,.
4120,Meat,topping-meat,bbqchicken,BBQ Chicken,4120-topping-meat-bbqchicken,Y,U,360,12,0.25,1,1,uncommon,common,,1.0,797.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.9,76.9,23.6,94.4,29.4,50.0,3.7,82.5,87.5,39.6,11.7,0.0,51.7,44.9,67.9,82.2,0.0,0.0,0.0,89.0,99.6,78.7,.
4130,Meat,topping-meat,bacon,Bacon,4130-topping-meat-bacon,Y,Y,360,4,0.3,6,9,common,common,,1.0,729.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.1,79.1,38.7,39.1,20.1,50.0,55.2,45.8,73.5,85.9,91.6,0.0,17.0,16.3,28.7,37.5,0.0,0.0,0.0,15.3,81.5,25.2,.
4131,variant,topping-meat,bacon,variant,4131-topping-meat-bacon,Y,Y,360,4.5,0.3,6,9,common,,,1.0,717.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,54.6,29.9,79.0,51.0,50.0,17.2,25.9,39.5,69.3,27.7,0.0,53.3,99.1,51.7,17.5,0.0,0.0,0.0,41.4,98.5,25.7,.
4132,variant,topping-meat,bacon,variant,4132-topping-meat-bacon,Y,Y,360,4,0.3,6,9,uncommon,,,1.0,766.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,20.1,32.2,64.8,13.0,50.0,46.0,93.3,59.8,42.1,74.6,0.0,88.2,23.4,17.0,89.0,0.0,0.0,0.0,9.0,38.1,80.2,.
4133,variant,topping-meat,bacon,variant,4133-topping-meat-bacon,Y,Y,360,4.5,0.3,6,9,uncommon,,,1.0,856.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.9,73.7,53.3,22.3,85.7,50.0,56.0,25.3,99.7,68.5,78.0,0.0,60.6,61.5,53.3,15.3,0.0,0.0,0.0,79.8,73.7,27.5,.
4134,variant,topping-meat,bacon,variant,4134-topping-meat-bacon,Y,Y,360,4,0.3,6,9,uncommon,,,1.0,842.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.2,93.9,37.9,26.6,20.6,50.0,61.4,91.8,53.9,48.0,25.3,0.0,63.7,87.7,88.2,41.4,0.0,0.0,0.0,82.2,0.3,10.3,.
4140,Meat,topping-meat,venison,Venison,4140-topping-meat-venison,N,N,360,,,,,,,,1.0,922.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.8,30.0,34.8,93.6,78.7,50.0,62.2,89.7,93.7,94.5,64.7,0.0,33.5,75.7,60.6,9.0,0.0,0.0,0.0,21.4,20.0,34.2,.
4150,Meat,topping-meat,sausage,Sausage,4150-topping-meat-sausage,Y,Y,360,3.75,0.1,6,10,common,common,,1.0,825.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.2,19.4,91.1,72.9,95.7,50.0,71.8,72.6,1.0,20.6,10.4,0.0,90.2,34.3,63.7,79.8,0.0,0.0,0.0,59.0,30.5,24.9,.
4151,variant,topping-meat,sausage,variant,4151-topping-meat-sausage,Y,Y,360,4,0.1,6,10,common,,,1.0,677.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.9,4.9,88.5,61.0,20.0,50.0,7.2,31.4,37.6,59.9,89.4,0.0,9.2,49.5,33.5,82.2,0.0,0.0,0.0,25.0,72.8,98.1,.
4152,variant,topping-meat,sausage,variant,4152-topping-meat-sausage,Y,Y,360,4,0.1,6,10,common,,,1.0,888.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,93.0,54.3,27.2,24.1,50.0,44.9,67.9,82.2,72.6,88.2,0.0,74.0,47.1,90.2,21.4,0.0,0.0,0.0,6.6,18.0,72.8,.
4160,Meat,topping-meat,meatballs,Meatballs,4160-topping-meat-meatballs,Y,Y,360,4,0.2,10,18,common,common,,1.0,594.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.1,40.6,87.9,24.3,0.8,50.0,16.3,28.7,37.5,50.5,2.8,0.0,88.8,47.0,9.2,59.0,0.0,0.0,0.0,73.6,28.4,59.2,.
4161,variant,topping-meat,meatballs,variant,4161-topping-meat-meatballs,Y,Y,360,4,0.2,10,18,common,,,1.0,768.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.2,69.6,64.1,7.5,80.0,50.0,3.7,82.5,87.5,39.6,11.7,0.0,82.5,87.5,39.6,11.7,0.0,0.0,0.0,39.6,11.7,11.7,.
