unique_id,category,topping,filename_paste,on_disk,sized_well,rotation,inches,scale_factor,inch_variance,min_per,max_per,variant rarity,topping rarity,scatters,serving_size,mass,calories,potassium,vitamin_c,magnesium,vitamin_b5,vitamin_d,vitamin_b7,height,moisture_content,cholesterol,vitamin_a,dietary_fiber,vitamin_b6,sugar,protein,iron,complex_carb,selenium,vitamin_k,vitamin_b12,calories_from_fat,vitamin_e,zinc,saturated_fat,iodine,trans_fat,sodium,monosaturated_fat,calcium,riboflavin,thiamin,folate,added_sugar,chromium,manganese,mark_end
4270,topping-meat,escargot,4270-topping-meat-escargot,Y,N,360,1.5,0.3,0.15,20,26,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4271,topping-meat,escargot,4271-topping-meat-escargot,Y,N,360,1.5,0.3,0.15,20,26,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4272,topping-meat,escargot,4272-topping-meat-escargot,Y,N,360,1.5,0.3,0.15,20,26,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4273,topping-meat,escargot,4273-topping-meat-escargot,Y,N,360,1.5,0.3,0.15,20,26,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4274,topping-meat,escargot,4274-topping-meat-escargot,Y,N,360,1.5,0.3,0.15,20,26,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4275,topping-meat,escargot,4275-topping-meat-escargot,Y,N,360,1.5,0.3,0.15,20,26,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4280,topping-meat,roastbeef,4280-topping-meat-roastbeef,Y,Y,360,3,0.5,0.25,12,14,common,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4281,topping-meat,roastbeef,4281-topping-meat-roastbeef,Y,Y,360,3,0.5,0.25,12,14,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4282,topping-meat,roastbeef,4282-topping-meat-roastbeef,Y,U,360,5,0.8,0.25,12,14,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4283,topping-meat,roastbeef,4283-topping-meat-roastbeef,Y,Y,360,3,0.5,0.25,12,14,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4284,topping-meat,roastbeef,4284-topping-meat-roastbeef,Y,Y,360,3,0.5,0.25,12,14,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4285,topping-meat,roastbeef,4285-topping-meat-roastbeef,Y,Y,360,3,0.5,0.25,12,14,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4290,topping-meat,owl,4290-topping-meat-owl,Y,U,360,6,1.0,0.25,12,14,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4291,topping-meat,owl,4291-topping-meat-owl,Y,U,360,6,1.0,0.25,12,14,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4292,topping-meat,owl,4292-topping-meat-owl,Y,U,360,6,1.0,0.25,12,14,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4293,topping-meat,owl,4293-topping-meat-owl,Y,U,360,6,1.0,0.25,12,14,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4300,topping-meat,,4300-topping-meat-,N,N,360,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4310,topping-meat,froglegs,4310-topping-meat-froglegs,Y,U,360,3,0.5,0.1,12,14,common,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4311,topping-meat,froglegs,4311-topping-meat-froglegs,Y,U,360,2,0.3,0.1,12,14,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4312,topping-meat,froglegs,4312-topping-meat-froglegs,Y,U,360,2,0.3,0.1,12,14,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4313,topping-meat,froglegs,4313-topping-meat-froglegs,Y,U,360,3,0.5,0.1,12,14,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4314,topping-meat,froglegs,4314-topping-meat-froglegs,Y,U,360,3,0.5,0.1,12,14,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4315,topping-meat,froglegs,4315-topping-meat-froglegs,Y,U,360,3,0.5,0.1,12,14,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4316,topping-meat,froglegs,4316-topping-meat-froglegs,Y,U,360,3,0.5,0.1,12,14,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4317,topping-meat,froglegs,4317-topping-meat-froglegs,Y,U,360,3,0.5,0.1,12,14,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4320,topping-meat,bologna,4320-topping-meat-bologna,Y,U,360,6,1.0,0.3,12,18,common,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4321,topping-meat,bologna,4321-topping-meat-bologna,Y,U,360,6,1.0,0.3,12,18,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4322,topping-meat,bologna,4322-topping-meat-bologna,Y,U,360,6,1.0,0.3,12,18,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4323,topping-meat,bologna,4323-topping-meat-bologna,Y,U,360,6,1.0,0.3,12,18,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4324,topping-meat,bologna,4324-topping-meat-bologna,Y,U,360,6,1.0,0.3,12,18,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4325,topping-meat,bologna,4325-topping-meat-bologna,Y,U,360,6,1.0,0.3,12,18,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4326,topping-meat,bologna,4326-topping-meat-bologna,Y,U,360,6,1.0,0.3,12,18,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4330,topping-meat,dragon,4330-topping-meat-dragon,Y,N,360,,0.0,,,,,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4331,topping-meat,dragon,4331-topping-meat-dragon,Y,N,360,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4332,topping-meat,dragon,4332-topping-meat-dragon,Y,N,360,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4333,topping-meat,dragon,4333-topping-meat-dragon,Y,N,360,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4334,topping-meat,dragon,4334-topping-meat-dragon,Y,N,360,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4335,topping-meat,dragon,4335-topping-meat-dragon,Y,N,360,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4340,topping-meat,smokedturkey,4340-topping-meat-smokedturkey,Y,U,360,4,0.7,0.6,4,5,common,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4341,topping-meat,smokedturkey,4341-topping-meat-smokedturkey,Y,U,360,4,0.7,0.6,4,5,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4342,topping-meat,smokedturkey,4342-topping-meat-smokedturkey,Y,U,360,4,0.7,0.6,4,5,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4350,topping-meat,jerkchicken,4350-topping-meat-jerkchicken,Y,U,360,6,1.0,0.5,6,8,common,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4351,topping-meat,jerkchicken,4351-topping-meat-jerkchicken,Y,U,360,6,1.0,0.5,6,8,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4352,topping-meat,jerkchicken,4352-topping-meat-jerkchicken,Y,U,360,2,0.3,0.5,6,8,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4353,topping-meat,jerkchicken,4353-topping-meat-jerkchicken,Y,U,30,10,1.7,0.5,1,1,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4360,topping-meat,zombie,4360-topping-meat-zombie,Y,N,360,2,0.3,0.2,14,22,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4361,topping-meat,zombie,4361-topping-meat-zombie,Y,N,360,2,0.3,0.2,14,22,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4362,topping-meat,zombie,4362-topping-meat-zombie,Y,N,360,2,0.3,0.2,14,22,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4363,topping-meat,zombie,4363-topping-meat-zombie,Y,N,360,2,0.3,0.2,14,22,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4364,topping-meat,zombie,4364-topping-meat-zombie,Y,N,360,2,0.3,0.2,14,22,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4365,topping-meat,zombie,4365-topping-meat-zombie,Y,N,360,2,0.3,0.2,14,22,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4366,topping-meat,zombie,4366-topping-meat-zombie,Y,N,360,4,0.7,0.4,6,10,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4367,topping-meat,zombie,4367-topping-meat-zombie,Y,N,360,4,0.7,0.4,6,10,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4370,topping-meat,oxtail,4370-topping-meat-oxtail,Y,Y,360,3,0.5,0.3,12,14,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4371,topping-meat,oxtail,4371-topping-meat-oxtail,Y,Y,360,3,0.5,0.3,12,14,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4372,topping-meat,oxtail,4372-topping-meat-oxtail,Y,Y,360,3,0.5,0.3,12,14,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4380,topping-meat,pizzarat,4380-topping-meat-pizzarat,N,N,360,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4390,topping-meat,hotdog,4390-topping-meat-hotdog,Y,U,30,6,1.0,0.6,4,6,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4391,topping-meat,hotdog,4391-topping-meat-hotdog,Y,U,30,6,1.0,0.6,4,6,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4392,topping-meat,hotdog,4392-topping-meat-hotdog,Y,U,30,6,1.0,0.6,4,6,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4393,topping-meat,hotdog,4393-topping-meat-hotdog,Y,U,30,6,1.0,0.6,4,6,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4400,topping-meat,unicorn,4400-topping-meat-unicorn,Y,U,360,6,1.0,0.4,6,10,common,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4401,topping-meat,unicorn,4401-topping-meat-unicorn,Y,U,45,4.5,0.8,0.4,6,10,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4402,topping-meat,unicorn,4402-topping-meat-unicorn,Y,U,45,3.5,0.6,0.4,6,10,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4410,topping-meat,butt,4410-topping-meat-butt,Y,U,45,10,1.7,0.5,1,3,common,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4411,topping-meat,butt,4411-topping-meat-butt,Y,U,45,10,1.7,0.5,1,3,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4412,topping-meat,butt,4412-topping-meat-butt,Y,U,45,10,1.7,0.5,1,3,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4420,topping-meat,crustworm,4420-topping-meat-crustworm,N,N,360,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4430,topping-meat,brain,4430-topping-meat-brain,Y,U,45,12,2.0,0.4,1,2,common,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4431,topping-meat,brain,4431-topping-meat-brain,Y,U,45,12,2.0,0.4,1,2,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4432,topping-meat,brain,4432-topping-meat-brain,Y,U,45,12,2.0,0.4,1,2,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4440,topping-meat,corndog,4440-topping-meat-corndog,Y,U,360,6.5,1.1,0,5,7,common,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4450,topping-meat,friedchicken,4450-topping-meat-friedchicken,Y,U,360,6,1.0,0.2,7,10,common,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4600,topping-cheese,cheeseballs,4600-topping-cheese-cheeseballs,Y,Y,360,4,0.7,0.1,0,3,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4601,topping-cheese,cheeseballs,4601-topping-cheese-cheeseballs,Y,Y,30,4,0.7,0.1,0,3,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4602,topping-cheese,cheeseballs,4602-topping-cheese-cheeseballs,Y,Y,360,4,0.7,0.1,0,3,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4603,topping-cheese,cheeseballs,4603-topping-cheese-cheeseballs,Y,Y,360,4,0.7,0.1,0,3,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4604,topping-cheese,cheeseballs,4604-topping-cheese-cheeseballs,Y,Y,360,4,0.7,0.1,0,3,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4605,topping-cheese,cheeseballs,4605-topping-cheese-cheeseballs,Y,Y,30,4,0.7,0.1,0,3,grail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4610,topping-cheese,bluecheesebits,4610-topping-cheese-bluecheesebits,Y,U,360,4,0.7,0.1,0,12,common,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4611,topping-cheese,bluecheesebits,4611-topping-cheese-bluecheesebits,Y,U,360,4,0.7,0.1,0,12,grail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4612,topping-cheese,bluecheesebits,4612-topping-cheese-bluecheesebits,Y,U,360,4,0.7,0.1,0,12,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4613,topping-cheese,bluecheesebits,4613-topping-cheese-bluecheesebits,Y,U,360,4,0.7,0.1,0,12,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4614,topping-cheese,bluecheesebits,4614-topping-cheese-bluecheesebits,Y,U,360,4,0.7,0.1,0,12,common,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4615,topping-cheese,bluecheesebits,4615-topping-cheese-bluecheesebits,Y,U,360,4,0.7,0.1,0,12,grail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4616,topping-cheese,bluecheesebits,4616-topping-cheese-bluecheesebits,Y,U,360,4,0.7,0.1,0,12,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4617,topping-cheese,bluecheesebits,4617-topping-cheese-bluecheesebits,Y,U,360,4,0.7,0.1,0,12,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4620,topping-cheese,gouda,4620-topping-cheese-gouda,Y,U,360,4,0.7,0.1,0,5,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4621,topping-cheese,gouda,4621-topping-cheese-gouda,Y,U,360,4,0.7,0.1,0,5,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4622,topping-cheese,gouda,4622-topping-cheese-gouda,Y,U,360,4,0.7,0.1,0,5,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4623,topping-cheese,gouda,4623-topping-cheese-gouda,Y,U,360,4,0.7,0.1,0,5,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4624,topping-cheese,gouda,4624-topping-cheese-gouda,Y,U,360,4,0.7,0.1,0,5,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4625,topping-cheese,gouda,4625-topping-cheese-gouda,Y,U,360,4,0.7,0.1,0,5,grail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4630,topping-cheese,goatcheese,4630-topping-cheese-goatcheese,Y,U,360,2.5,0.4,1,8,16,common,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4640,topping-cheese,burntcheese,4640-topping-cheese-burntcheese,Y,U,360,1.25,0.2,1,8,16,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4641,topping-cheese,burntcheese,4641-topping-cheese-burntcheese,Y,U,360,1.25,0.2,1,8,16,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4642,topping-cheese,burntcheese,4642-topping-cheese-burntcheese,Y,U,360,1.25,0.2,1,8,16,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4650,topping-cheese,paneertikka,4650-topping-cheese-paneertikka,Y,N,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4651,topping-cheese,paneertikka,4651-topping-cheese-paneertikka,Y,N,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4652,topping-cheese,paneertikka,4652-topping-cheese-paneertikka,Y,N,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4660,topping-cheese,provolone,4660-topping-cheese-provolone,Y,U,360,4,0.7,0.1,2,12,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4661,topping-cheese,provolone,4661-topping-cheese-provolone,Y,U,360,4,0.7,0.1,2,12,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4662,topping-cheese,provolone,4662-topping-cheese-provolone,Y,U,360,4,0.7,0.1,2,12,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4800,topping-fruit,,4800-topping-fruit-,N,N,360,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4810,topping-fruit,,4810-topping-fruit-,N,N,360,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4820,topping-fruit,,4820-topping-fruit-,N,N,360,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4890,topping-fruit,tomato,4890-topping-fruit-tomato,Y,U,360,3.25,0.5,0.5,5,12,common,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4891,topping-fruit,tomato,4891-topping-fruit-tomato,Y,U,360,3.25,0.5,0.5,5,12,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4892,topping-fruit,tomato,4892-topping-fruit-tomato,Y,U,360,3.25,0.5,0.5,5,12,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4900,topping-fruit,psychedelictomato,4900-topping-fruit-psychedelictomato,Y,U,360,4,0.7,0.3,5,9,common,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4901,topping-fruit,psychedelictomato,4901-topping-fruit-psychedelictomato,Y,U,360,4,0.7,0.3,5,9,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4902,topping-fruit,psychedelictomato,4902-topping-fruit-psychedelictomato,Y,U,360,4,0.7,0.3,5,9,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4910,topping-fruit,mango,4910-topping-fruit-mango,Y,U,360,4.5,0.8,0.2,1,5,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4911,topping-fruit,mango,4911-topping-fruit-mango,Y,U,360,4.5,0.8,0.2,1,5,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4912,topping-fruit,mango,4912-topping-fruit-mango,Y,U,360,4.5,0.8,0.2,1,5,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4920,topping-fruit,bean,4920-topping-fruit-bean,Y,U,360,0.75,0.1,0.1,5,60,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4930,topping-fruit,fig,4930-topping-fruit-fig,Y,U,360,14,2.3,0.05,0,1,common,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4931,topping-fruit,fig,4931-topping-fruit-fig,Y,U,360,14,2.3,0.05,0,1,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4932,topping-fruit,fig,4932-topping-fruit-fig,Y,U,360,14,2.3,0.05,0,1,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4940,topping-fruit,pitaya,4940-topping-fruit-pitaya,Y,U,360,5,0.8,0.15,1,3,common,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4941,topping-fruit,pitaya,4941-topping-fruit-pitaya,Y,U,360,5,0.8,0.15,1,3,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4942,topping-fruit,pitaya,4942-topping-fruit-pitaya,Y,U,360,5,0.8,0.15,1,3,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4950,topping-fruit,grapefruit,4950-topping-fruit-grapefruit,Y,U,360,6,1.0,0.2,2,6,common,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4960,topping-fruit,lime,4960-topping-fruit-lime,Y,U,360,2.75,0.5,0.1,1,3,common,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4961,topping-fruit,lime,4961-topping-fruit-lime,Y,U,360,2.75,0.5,0.1,1,3,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4962,topping-fruit,lime,4962-topping-fruit-lime,Y,U,360,2.75,0.5,0.1,1,3,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4963,topping-fruit,lime,4963-topping-fruit-lime,Y,U,360,2.75,0.5,0.1,1,3,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4964,topping-fruit,lime,4964-topping-fruit-lime,Y,U,360,2.75,0.5,0.1,1,3,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4965,topping-fruit,lime,4965-topping-fruit-lime,Y,U,360,2.75,0.5,0.1,1,3,grail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4970,topping-fruit,blueberry,4970-topping-fruit-blueberry,Y,N,360,1,0.2,0.1,3,12,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4980,topping-fruit,avocado,4980-topping-fruit-avocado,Y,U,360,4,0.7,0.5,2,4,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4981,topping-fruit,avocado,4981-topping-fruit-avocado,Y,U,360,4,0.7,0.5,2,4,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4982,topping-fruit,avocado,4982-topping-fruit-avocado,Y,U,360,4,0.7,0.5,2,4,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4983,topping-fruit,avocado,4983-topping-fruit-avocado,Y,U,360,4,0.7,0.5,2,4,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4990,topping-fruit,cherrytomato,4990-topping-fruit-cherrytomato,Y,N,360,1.5,0.3,0.3,5,15,common,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4991,topping-fruit,cherrytomato,4991-topping-fruit-cherrytomato,Y,N,360,1.5,0.3,0.3,5,15,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4992,topping-fruit,cherrytomato,4992-topping-fruit-cherrytomato,Y,N,360,1.5,0.3,0.3,5,15,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4993,topping-fruit,cherrytomato,4993-topping-fruit-cherrytomato,Y,N,360,1.5,0.3,0.3,5,15,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
4994,topping-fruit,cherrytomato,4994-topping-fruit-cherrytomato,Y,N,360,1.5,0.3,0.3,5,15,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5000,topping-fruit,lemon,5000-topping-fruit-lemon,Y,U,360,3.25,0.5,0.25,1,5,uncommon,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5001,topping-fruit,lemon,5001-topping-fruit-lemon,Y,U,360,3.25,0.5,0.25,1,5,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5002,topping-fruit,lemon,5002-topping-fruit-lemon,Y,U,360,3.25,0.5,0.25,1,5,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5010,topping-fruit,greenpapaya,5010-topping-fruit-greenpapaya,N,N,360,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5020,topping-fruit,pineapple,5020-topping-fruit-pineapple,Y,U,360,2,0.3,0.2,5,18,common,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5021,topping-fruit,pineapple,5021-topping-fruit-pineapple,Y,U,360,2,0.3,0.2,5,18,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
5022,topping-fruit,pineapple,5022-topping-fruit-pineapple,Y,U,360,2,0.3,0.2,5,18,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
